longitude,latitude,zone
18.29885845,40.1210185,C
18.3012099,40.20383567,C
18.25893498,40.23747962,C
18.13410681,40.0326378,C
18.33705321,40.26684234,C
18.12361956,39.97354513,C
18.28944514,40.15476064,C
18.30685161,39.96506708,C
18.42237093,40.09260096,C
18.09755191,40.32881508,C
18.32185742,39.97592261,C
18.31139501,39.84696956,C
18.33934823,40.09998966,C
18.0311969,40.17594334,C
18.1190494,40.10542544,C
18.33033533,40.03625463,C
18.04877654,40.37587469,C
18.39302399,40.03423711,C
18.49113602,40.14635263,C
18.38130645,40.13162763,C
18.12660455,40.04540729,C
18.33873558,39.83964829,C
18.37686486,40.05343131,C
18.26346868,39.90097666,C
18.09060083,39.95745733,C
18.24679773,39.98356548,C
17.96517392,40.3848274,C
18.29407773,39.86183396,C
18.34937653,40.08763417,C
18.16030678,40.30186738,C
18.18352346,40.26813039,C
18.06406498,40.0938655,C
18.13186913,40.30916402,C
18.46336483,40.03785658,C
18.29836405,40.09007771,C
18.1049571,40.13156773,C
18.19941365,40.1462344,C
18.20719445,40.18758093,C
18.2960837,39.9388402,C
18.36378986,40.01313351,C
18.04581742,40.43444312,C
18.22384546,40.22165452,C
18.2389304,40.02005803,C
18.34162096,40.02834008,C
18.13158796,40.3975535,C
18.21437844,39.95561521,C
18.08849335,39.98298824,C
18.36723225,39.90279044,C
18.07369438,40.40515874,C
18.35076185,39.93495217,C
18.10298903,40.0701834,C
18.16167767,39.92856835,C
18.45398921,40.09952043,C
17.9657407,40.3350564,C
18.29874011,40.28846006,C
18.25138495,40.20522776,C
18.32997694,40.05392496,C
17.89965588,40.26034869,C
15.81220103,40.50793246,E
15.94167632,40.79553337,E
16.03615712,40.58299757,E
15.92392583,40.51449458,E
16.06647994,40.30519121,E
15.65274277,40.87742205,D
15.71780199,40.72977773,E
15.5120599,40.65124604,D
16.01328897,40.86033582,D
15.59420625,40.67956537,D
15.67273006,40.94608063,D
15.53778824,40.75859333,E
15.62812791,40.47737411,E
15.94006746,40.60989564,E
15.84722246,40.47524794,E
16.14361898,40.14870645,D
16.07368168,40.56711111,E
15.92512422,40.73079144,E
16.08959862,40.14162812,D
16.33497822,40.03567219,E
15.43306356,40.78522391,E
15.97289786,40.00510219,D
15.97672071,40.00960137,E
16.04813505,40.53066884,E
15.99271067,40.16502524,E
16.18608885,40.18853667,D
16.34928247,40.04571251,D
16.21499371,40.12432913,E
16.04249691,40.38381925,E
16.09814314,40.07445859,D
16.16670786,40.11410687,E
15.70685304,40.80923118,D
15.85713912,40.85937373,E
16.20324151,40.08167877,D
16.1385519,40.2889207,E
16.03153721,40.85035736,D
15.88805745,40.28241322,E
16.09803315,40.36357858,E
15.76315029,40.12254692,E
16.00906565,40.08856189,E
15.97216645,40.45946607,E
15.83691374,40.04728639,D
15.80105357,41.04995683,D
15.72462363,39.99577652,C
15.73422735,40.41920065,E
15.82637958,40.37461443,E
15.83142626,40.90673081,D
15.65291477,40.99443652,D
16.16521106,40.28219989,D
15.86875843,40.24206817,E
15.96716118,41.02707434,D
15.99390939,40.29920411,E
15.48370392,40.75282099,D
15.79926643,40.06594249,D
16.32807311,40.08716905,E
15.99007,40.76600381,E
15.98079291,40.93060791,D
15.39691847,40.83588628,E
15.63601218,40.63709859,E
15.88239065,40.74810952,E
16.06348863,40.51565096,E
15.78495758,40.57402537,E
15.8051495,40.63947047,E
15.67282295,40.9771796,D
15.49812111,40.84646843,E
15.67379736,40.92699724,E
15.72739325,40.91285178,D
15.75776262,40.07722285,D
16.20509967,40.21423492,D
16.03619099,39.95197376,E
15.67621806,40.71745491,E
15.54130242,40.84734475,E
16.07946219,40.67691792,E
16.0764212,40.19058465,E
16.30450619,40.03530035,D
15.53923256,40.8192069,E
16.0506595,40.23694838,D
16.14190034,40.01829313,E
16.27604824,40.24728624,D
15.8882346,40.24783612,D
15.67790803,40.48649161,E
15.63631022,40.54506103,D
15.5522549,40.56996614,E
16.28972558,40.14353619,D
15.9661533,40.26538033,D
16.1501737,40.12493251,E
16.298274,39.97681195,E
15.67775851,40.5828868,D
16.01172916,40.69092102,D
15.78758509,40.32123382,D
15.77972341,40.02660321,D
15.98928892,40.58094351,E
15.91999931,40.66580154,E
15.82328489,40.96454919,D
15.50701739,40.59962203,D
16.08803972,39.97298788,E
15.90337366,40.34025865,E
15.73408091,40.93048625,D
15.7321489,40.37741426,D
16.15735845,40.49150467,E
16.23105383,40.31395877,D
16.68637158,40.40817994,C
16.19011051,40.58737349,D
16.17121386,40.39302202,D
16.42339518,40.18797719,D
16.49379247,40.35861858,D
16.45683053,40.49290877,D
16.22716804,40.54882367,D
16.1431053,40.39461473,E
16.2842797,40.63354407,D
16.37666373,40.6020065,D
16.24315213,40.74568908,D
16.59792694,40.66751166,D
16.50157848,40.56577013,D
16.56883554,40.28804803,C
16.66391314,40.55204436,D
16.53877288,40.1471329,D
16.18509551,40.53625912,D
16.55864113,40.39072951,D
16.66968702,40.20871929,C
16.54624726,40.5178246,D
16.52561695,40.17256273,D
16.31965068,40.52555001,D
16.38951662,40.11417325,D
16.25233844,40.48722182,D
16.22805419,40.40250081,E
16.14057812,40.61895517,D
16.47720972,40.24649534,D
16.44198726,40.1706747,D
16.69091204,40.2503214,C
16.09007863,39.72177269,E
15.95403649,39.49462453,C
16.38155051,39.48835683,E
16.16704573,39.11696903,D
15.82365257,39.92835498,D
16.47454413,39.92268533,E
16.37827535,39.95853578,E
16.25269561,39.13010851,D
16.12925055,39.69820643,D
16.08001218,39.13287384,C
16.58410071,39.95101261,C
16.34080544,39.24053515,E
16.07789547,39.16056055,C
16.28794816,39.17401078,E
15.8613154,39.61804375,C
16.41066245,39.10080642,E
16.28652064,39.5126271,D
16.7562776,39.41775539,E
15.90507114,39.58691422,D
15.88391307,39.68892272,D
16.80171204,39.55889224,C
16.75764264,39.50754475,D
16.82601626,39.40982925,D
16.50524217,40.09477355,D
16.94708938,39.49578816,C
16.21860838,39.2530973,D
16.30357187,39.14766081,D
16.2882154,39.35271086,D
16.19453661,39.3100225,D
16.47831522,39.99257445,E
16.20229605,39.81097584,D
16.34028978,39.31066737,E
16.33276902,39.21796333,E
16.38164245,39.85915335,E
16.17836482,39.27454637,D
16.12681954,39.54236798,D
16.11397992,39.50771022,D
15.94302226,39.51621474,C
16.31318974,39.82770121,D
16.16592667,39.1165804,C
16.39984966,39.11886134,E
16.52186588,39.59484252,C
16.25609864,39.29308673,C
16.72606403,39.51563374,D
16.76987711,39.5701096,C
15.82176185,39.67632526,B
16.25224534,39.23767313,E
16.20734893,39.21523217,E
16.05445487,39.56115859,D
16.08827857,39.27437583,D
16.32940444,39.22605287,E
16.17833922,39.72207745,D
16.06634886,39.23589126,C
16.38751107,39.81978031,C
16.26281179,39.83697242,D
16.03134735,39.41626329,D
16.23468119,39.13972195,E
15.85375821,39.72645185,D
15.99968553,39.46520252,D
16.1491028,39.16655127,D
15.97230029,39.95478426,C
15.97444333,39.9344474,D
16.31382807,39.31926681,D
16.13660369,39.46209103,D
16.07681773,39.20742335,D
16.60949425,39.44871877,E
16.12174742,39.74407353,D
16.28817661,39.44634155,D
15.85041145,39.71612827,D
16.24646658,39.15887133,E
16.05340915,39.60105409,D
16.83669521,39.4702289,D
16.33262497,39.20437182,E
16.1736201,39.31506293,D
16.17424589,39.30129249,D
16.30704697,39.17062752,D
16.19288767,39.26211657,D
16.11144528,39.52715037,D
16.15846935,39.40552343,D
16.53244946,40.04407506,D
16.13534776,39.84180415,E
15.98760211,39.88973067,E
16.06664094,39.64705834,D
16.48353728,40.09894271,E
16.44448908,40.05293541,D
15.90784885,39.79908366,C
16.67857124,39.53101927,D
16.45375019,39.06007069,E
16.04152008,39.35993586,C
15.90580955,39.87158979,C
16.41276477,39.16280163,E
16.26310291,39.22515259,E
16.30486327,39.1103358,D
16.32298308,39.23479514,D
16.33876248,39.26192011,E
16.81598135,39.48683052,D
16.43147687,39.90070112,E
15.77978015,39.89531631,B
16.18041387,39.3315362,D
16.57535113,40.11056597,C
16.15813054,39.6164758,C
16.32531753,39.18006073,E
16.29788201,39.39925354,D
16.60126564,39.98665166,C
16.63286791,39.57523072,C
16.11350876,39.46700606,D
16.32271924,39.30990247,E
16.16360832,39.81096645,D
16.12332625,39.42628928,D
16.42056575,39.58234229,D
16.36319433,39.5676736,D
16.04820188,39.71189174,E
16.14233499,39.33762813,D
15.91251148,39.60366647,C
16.45453461,39.58075449,D
16.69731802,39.25365492,E
16.32822504,39.88922996,E
16.29472655,39.66685921,D
16.05094144,39.30820078,C
16.11786811,39.55681601,D
16.10711702,39.49068894,D
15.79364896,39.8457919,C
16.11243497,39.13658207,D
16.31210874,39.34473972,D
16.02916167,39.65815182,D
16.07067974,39.58577673,D
15.85542937,39.81957215,D
15.98238081,39.62090696,D
15.83623515,39.74889043,C
16.32883248,39.54597475,D
16.3207926,39.19223486,E
16.15618881,39.77527455,D
16.88589056,39.4488244,D
15.79100532,39.80643078,B
16.30670827,39.12822708,E
16.12612198,39.09003923,D
16.30856798,39.66184414,D
16.33736492,39.29780432,E
16.27301582,39.61728492,C
16.34380151,39.65582009,D
16.94752399,39.46366527,D
16.14471775,39.50489706,D
15.76829121,39.92210156,C
16.53046229,39.86679844,C
16.43323022,39.58707282,D
15.91112224,39.75488674,D
16.45512175,39.84696351,C
16.29350577,39.31063234,D
16.59721201,39.02455692,E
16.4483454,38.79361598,D
16.46276195,38.94139316,D
16.76704577,39.01394149,E
16.4358786,38.68080662,D
16.52589516,38.56828186,C
16.78755057,39.01740669,D
16.51425094,38.82732561,C
16.86126924,38.93733666,B
16.48724946,38.88035603,D
16.38613748,38.64241295,D
16.4548706,39.05716335,E
16.59440429,38.90597588,C
16.41005658,38.71724722,D
16.43017684,38.72952427,D
16.74247366,39.020321,E
16.41419571,38.68407674,D
16.48636411,39.02308071,E
16.28432695,39.07239526,D
16.41124273,38.84236651,D
16.78283041,38.96821334,C
16.3187758,38.82892067,D
16.48682424,38.64896491,D
16.35690396,39.0467195,E
16.16835256,39.00218588,D
16.38742265,38.96176671,C
16.57983872,38.99573276,E
16.46351216,38.67682445,D
16.50959271,38.73926423,D
16.52911804,38.97544283,D
16.42554823,38.82241011,D
16.2081232,38.97907018,D
16.50627486,38.50590327,C
16.51897903,38.60055649,C
16.37858506,38.84737159,D
16.62866462,39.01487563,D
16.3654825,38.8582749,C
16.83579737,39.02703278,C
16.49442654,38.92926798,C
16.24758566,39.08303308,D
16.23105462,39.07572552,D
16.47246304,38.94761147,D
16.5097935,38.74977718,D
16.49864626,38.7216876,D
16.29286748,39.09207639,D
16.42098923,38.72581188,D
16.45199284,38.74827454,D
16.58213116,38.9849907,D
16.47400505,38.70249016,D
16.75617072,39.03947894,E
16.389177,38.95436631,C
16.31876806,39.00442189,E
16.51859679,38.8377011,C
16.18970726,39.06008104,D
16.34770558,38.84635655,D
16.46900408,39.00470624,E
16.48751549,38.63732681,D
16.52858453,38.62325931,D
16.40711715,38.71060653,D
16.4829091,38.66777759,C
16.62821011,38.98166655,D
16.74500566,38.90365941,C
16.41807486,39.01258872,E
16.72561316,39.01215179,E
16.51330397,38.9141382,C
16.6461672,38.95525846,D
16.56936887,39.01940302,D
16.54941142,38.68848067,B
16.37342158,39.08409185,E
16.68043869,38.94626392,D
16.51924102,38.78125492,C
16.5824687,39.01999644,D
16.50752021,38.94621058,E
16.37279955,38.65307662,D
16.46438351,38.77635451,D
16.66059993,38.99974523,D
16.31939038,38.97522103,C
16.130377,38.05016319,B
16.22514898,38.30235892,C
16.08372087,38.43579838,C
16.14824322,38.27297826,C
16.16839948,38.19172299,C
15.82056507,38.02537012,D
15.80043949,38.28421816,B
16.1393209,38.18655556,C
16.14854306,38.08886468,B
16.4533908,38.48167294,C
15.93180202,37.99457061,E
16.17412033,38.14668654,B
15.92080751,37.93239132,B
16.10305034,37.96702175,B
16.08133547,38.01262452,B
15.72262678,38.1825707,D
16.48172971,38.4320328,C
15.65805338,38.2147002,C
16.08572443,38.50498542,C
16.20036564,38.31514174,D
16.08542014,38.09217034,C
15.76576886,38.08440345,D
16.11621133,38.1786256,C
16.09009354,38.09931577,C
16.41049336,38.38139328,C
16.14154703,38.24667515,C
16.09663388,38.41618816,C
16.08037793,38.35538079,D
15.85901179,38.00426486,C
15.92922458,38.27458562,D
15.9181632,38.24038051,D
16.07012309,38.46609357,C
16.08764893,38.03933721,D
15.69216824,38.2108742,C
16.10849412,38.46026898,C
16.2181618,38.27160155,D
16.14999572,38.43887002,D
15.89729676,38.42988045,B
16.30252468,38.33631823,C
16.26520385,38.36845592,C
15.74195731,38.174435,D
16.08187729,38.48956467,C
16.26402974,38.2367479,B
16.24051878,38.3620735,C
16.32907275,38.30332259,B
16.09650582,38.44266096,C
16.28731158,38.35374942,C
15.88191801,38.30220447,C
16.05978024,38.43395838,C
15.78509471,37.92087265,B
16.03183873,38.30483208,C
16.55274871,38.45363666,C
15.75827051,37.98169028,D
15.6973174,38.00175728,D
15.98559889,38.29261123,C
15.98331894,37.91927937,C
15.84981529,38.35738161,B
16.45051702,38.47716405,D
16.45345062,38.40980046,B
16.04396894,38.22028042,C
16.07617637,38.40797361,C
16.20285092,38.22769007,C
15.64345359,38.10922766,B
16.48085458,38.41805567,C
15.95875839,38.41185425,B
15.89960399,38.04591019,E
16.40346997,38.32524775,B
15.76536718,37.92499481,C
15.98283216,38.487612,B
16.05630274,38.07413293,C
16.10355491,38.38702256,D
16.27789996,38.36576679,C
15.83383671,38.01063508,E
16.06726483,38.1451323,C
16.13242869,38.52168913,C
15.88943153,38.28173876,C
15.73555509,38.21145453,C
15.97003517,38.2542747,D
16.08251031,38.09242278,D
15.75730556,38.17219708,D
15.85473446,38.26208056,D
16.19253276,38.22083738,B
15.78934566,38.16737949,E
15.93202,38.24385347,D
15.71525562,38.25334976,B
15.87049687,38.33609976,C
16.10156868,38.5127728,C
16.29758961,38.26870019,B
15.87741532,38.26350265,D
16.03350092,38.00005281,D
16.47047933,38.41820448,C
16.46707105,38.47560489,D
16.01302264,38.35256099,C
16.00746647,38.32174864,C
15.98322935,38.3146494,C
15.63692204,38.21916718,B
15.91565813,38.48384424,B
12.96497004,37.98060309,C
12.71132304,38.01217232,C
12.74409014,37.63458999,C
12.8804435,38.02637875,B
12.79163803,37.67916124,C
12.67554057,38.07802811,C
12.58703706,38.03810338,D
12.32724071,37.93177599,B
12.86981861,37.80994146,C
12.43494685,37.79917261,B
12.58972014,37.65134848,C
12.55709849,37.98109237,B
11.94474454,36.83189316,B
12.88966372,37.7213966,C
13.03394289,37.76214589,C
13.00627343,37.75697501,C
12.80150907,37.81600398,C
12.88021819,37.77382222,C
12.73502088,38.17309895,B
12.51365685,38.01850065,B
12.61749353,38.03794811,C
12.81458875,37.86842619,C
12.49232372,37.71276653,C
13.71312654,37.77857858,D
14.11367406,37.69212923,D
13.78104483,37.86417485,C
13.55045349,38.0423171,B
13.29829071,38.04435532,C
13.51098444,38.07888292,B
13.00438972,38.05131521,B
13.53723989,37.92512717,D
13.39011115,38.0483523,C
13.25873047,37.70578743,D
13.45567566,37.96471871,C
14.09952174,37.74708402,D
13.1427413,38.04642071,C
13.6635321,37.93179987,D
13.89007124,37.82030861,D
13.48457087,37.82621584,D
13.88584537,37.9920103,B
13.26918551,37.75326228,D
13.09530579,37.89700076,C
13.23935186,38.17083872,B
13.18240939,38.1331909,B
14.08825699,37.93384847,C
13.53252086,38.05536784,B
14.0440936,37.78176388,D
13.46371561,37.9154063,D
14.02202407,38.03969852,B
13.81537105,37.9038606,C
13.26987223,37.67706196,D
13.5619533,37.89726194,D
13.10913663,38.15490295,B
13.93754507,37.92105542,C
13.18403998,37.72819592,D
13.3015804,37.81204186,D
13.46320747,38.08835152,B
14.20524912,37.7981533,E
14.15415104,37.85898758,E
13.1567837,38.08861222,C
13.23787124,37.67426741,D
13.4286185,37.90303566,D
13.97307322,37.96731008,D
14.00607302,37.94398431,D
13.24620555,38.2005898,B
13.9411201,37.99988341,B
13.60283501,37.74748969,D
13.41410836,37.9526806,D
13.46450986,37.86449557,D
13.45154671,38.0351406,B
13.29170019,38.0823269,C
13.17326674,38.08979235,C
13.76257765,37.84789269,D
13.37965852,37.68162495,D
13.36235675,38.11569725,B
13.11521899,38.0480822,B
14.10825065,37.79634285,E
14.09221617,37.805943,E
13.28199289,37.99447148,D
13.99947177,37.81291089,D
14.14658207,37.99424976,D
13.4309912,37.72165331,E
13.15530062,37.8385929,C
13.6394537,37.80607308,D
13.18170348,37.96022597,C
13.18116224,37.96819483,C
14.19009345,37.91446229,E
13.32751612,37.98508619,D
13.52499914,38.08217373,B
13.76261496,37.91464342,C
13.85460399,37.82112946,D
13.69594357,37.98680894,B
13.08238845,38.15295377,B
13.23313847,38.1311782,C
13.65541386,37.99575625,B
13.03652566,38.06655571,B
13.19284289,38.71007807,B
13.82825937,37.74708325,D
13.56791057,37.92614112,D
13.57075051,37.82657579,D
13.44209183,38.07564273,B
13.48672178,37.9080738,C
13.9068297,37.85670474,C
14.07674064,37.75230981,D
14.70108558,38.02145385,C
15.41797276,38.02694065,C
15.42261725,38.00375238,B
15.24539421,37.97612979,D
15.21857534,38.14692512,B
15.06175499,38.06159926,D
14.82771691,38.15684761,B
14.47841766,37.84887419,E
14.74392536,38.16030299,B
14.70723848,38.1075257,C
14.44076582,38.02470888,C
15.32349977,37.95821414,C
14.31045875,37.88722344,D
14.80687881,38.0845797,D
15.27665979,37.85818779,D
15.21102502,38.09848356,C
14.71217827,37.84375488,E
15.32648511,38.17570357,B
15.08228905,38.11643166,B
14.8274778,38.1104203,C
15.38231276,38.02502794,C
14.90945173,37.98770217,F
15.1730753,37.98597775,D
15.3351305,37.91411237,C
15.13614134,37.90124653,C
14.74474753,38.07234359,D
15.37997427,37.9609047,B
15.12548931,38.10475339,B
15.22055836,37.86086335,B
14.77102197,38.03302982,D
15.29381546,37.90168112,C
15.27742465,37.84023248,B
14.89284233,38.17198745,B
15.22670686,37.89133028,C
15.31675986,38.16306516,B
15.43731628,38.0506133,C
14.82416615,38.55494763,C
15.3062556,37.88030919,B
14.95818725,38.09716507,D
15.27264247,37.94087859,D
14.95652135,38.46903961,B
14.75261325,38.02716872,D
14.83604364,38.57699743,B
15.05435477,37.91866067,D
15.31711083,38.00229698,C
15.13585547,38.08979715,B
15.24644375,38.16794237,B
15.55572383,38.19395841,B
15.24274412,38.22087052,B
14.67603944,38.04635773,C
14.75285354,38.08512412,C
14.36235493,37.93048648,E
15.05052936,37.89883558,D
15.38351724,38.15686649,C
15.27493092,37.90419803,C
14.94770863,38.13246075,C
15.01413113,38.02371254,E
15.17250433,37.89568789,D
14.30206148,37.98129062,D
14.78820006,38.12194429,D
15.40794343,37.98886,B
15.13193797,38.01624974,D
15.05947815,38.12463376,B
15.30570478,38.18012927,B
15.35949936,37.98658779,C
14.96403605,38.13978414,B
14.29122447,37.96661363,C
14.86316622,38.16189942,C
14.91065006,38.05561324,D
14.34444665,37.97307659,C
15.26846879,37.92987623,D
15.39453262,37.97509309,B
15.37497616,38.18230046,C
15.0095185,37.93275497,D
15.16957002,38.11045739,C
15.41549487,38.17265545,D
15.27181211,38.16929056,B
14.59622906,38.01289142,D
14.69883524,38.07304978,D
15.35151876,38.15873308,C
14.96622365,38.0506834,C
14.77745536,38.07054476,D
14.9618867,37.91554631,E
14.63367737,38.0695205,B
15.34477639,37.91757739,B
15.28317623,38.13999317,C
14.87169526,38.55942223,B
14.88215123,38.11320212,C
15.36794666,37.94571282,B
14.69937355,37.8478077,E
14.69937355,37.8478077,B
9.67191215,40.7712228,E
9.67191215,40.7712228,B
14.34832712,38.01634772,B
15.43425497,38.19386679,B
15.33979136,37.9560734,C
15.45932762,38.0428556,B
14.84952801,38.08323735,C
15.37413714,38.22207704,B
15.28308351,37.85113293,B
15.35231584,38.19165519,B
14.82486377,38.03054087,C
15.09943005,38.04933749,C
14.23852776,37.98456978,D
14.88092158,38.04562699,D
15.3707382,38.19349868,C
15.36479822,38.21905395,B
15.43249938,38.23545409,B
15.16241103,38.13672717,B
14.58806194,38.05636112,B
14.67733979,38.091126,B
13.58457496,37.30971088,B
13.45348842,37.56973494,C
13.61778892,37.40243058,C
13.44040048,37.61810993,C
13.28953712,37.59887056,C
13.29090306,37.52534229,C
13.21565014,37.57690304,D
13.79377357,37.25215719,C
13.63797741,37.63272878,D
13.91888981,37.25978333,C
13.84999085,37.36023871,D
13.64340312,37.54081015,C
13.75018349,37.34868982,D
13.39539987,37.43952809,B
13.43525819,37.51744705,C
13.64362024,37.40860888,C
13.65646307,37.31070969,C
13.6991796,37.4025486,C
13.55409781,37.38774566,C
12.60984005,35.50195501,A
13.93718336,37.10156734,B
13.30670721,37.57845576,C
12.96641122,37.59822493,B
13.35067955,37.39108905,B
12.99017731,37.70262274,C
13.79204148,37.29606377,C
13.7636752,37.19167642,B
13.52746716,37.28846526,A
13.73141734,37.40771285,C
13.53109425,37.40489693,C
13.97248171,37.26823623,C
13.46279155,37.30680567,B
13.2686576,37.50382096,C
13.11072583,37.64742058,C
13.52422822,37.50899211,C
13.6412019,37.62994447,D
13.55490487,37.43158452,C
13.02402423,37.6919725,C
13.54427616,37.47918744,C
13.49031996,37.62469807,D
13.08292613,37.50777148,B
13.42004274,37.33648457,B
13.29093513,37.58683326,C
13.70014279,37.57170412,D
13.7806399,37.47263349,C
14.18628296,37.18643008,C
14.06184986,37.49213171,D
13.71255278,37.51200991,C
13.92762543,37.35605898,C
14.25035002,37.06545435,B
13.91508083,37.59883246,D
14.21424397,37.30500006,D
13.73627968,37.47145256,C
13.81637743,37.4537366,C
13.75402582,37.58022427,D
14.38503985,37.14528117,C
14.03105327,37.68012807,D
14.08220646,37.28338286,C
13.99047906,37.48716186,D
14.03188994,37.59174984,D
13.88250841,37.45653741,D
13.99122294,37.33386339,C
13.73130483,37.52558206,D
13.83047129,37.68020669,C
13.8439328,37.65497687,D
14.52379575,37.65721229,D
14.44789122,37.4160022,D
14.42408648,37.62816262,D
14.20387847,37.37284964,C
14.27309071,37.58955793,D
14.69145818,37.56792494,C
14.7414306,37.62030983,D
14.50637122,37.81035063,E
14.27909392,37.56705701,E
14.53558411,37.71031882,D
14.39206612,37.63918202,D
14.39854731,37.74805212,D
14.44936356,37.65515695,D
14.36603607,37.38420844,D
14.13691358,37.42163431,C
14.64079757,37.65262615,D
14.35337156,37.76490049,D
14.60044817,37.78501819,E
14.38816347,37.49667851,D
14.17423425,37.5879175,D
15.10860732,37.59789361,C
15.14523329,37.5558181,B
15.14224165,37.60268159,C
15.16628791,37.61215073,C
15.12585282,37.60601727,C
14.83268741,37.66181377,D
14.97704833,37.59138844,D
14.86954107,37.64125641,C
14.83289947,37.78751853,D
15.22774979,37.82332843,C
14.5127442,37.23808582,C
15.00595832,37.56740031,C
14.64944945,37.49443804,C
15.1223902,37.88270389,D
15.08704738,37.50287801,B
15.20820135,37.7929303,C
15.18450405,37.73003683,C
14.63723701,37.21500543,C
15.06212657,37.56058183,C
14.70331914,37.15572822,D
15.14400823,37.84073315,D
14.866289,37.82950116,E
15.19535853,37.75749529,B
15.05302159,37.57305779,C
14.79399781,37.27480551,C
15.11606553,37.72334446,C
14.6911113,37.2648747,C
14.4460326,37.32443567,D
15.00637221,37.52084469,C
14.96976761,37.5121011,C
15.02671373,37.61413944,D
14.74576385,37.32765928,C
14.90251867,37.57696713,C
15.06021594,37.61720408,D
15.17821412,37.80766824,C
14.5317315,37.47291883,C
14.69378294,37.38487209,C
14.94605369,37.87790854,D
15.20383515,37.7318185,B
14.36600469,37.28994189,D
15.09429701,37.57706765,C
15.10845966,37.56488406,C
14.42611634,37.27946798,C
15.02419347,37.57233467,C
15.08022998,37.55864644,C
15.14411429,37.74407333,D
14.88739795,37.61617815,C
15.13887642,37.68697501,C
14.84609045,37.29649404,C
15.07920192,37.61700077,D
15.07214434,37.57583588,C
15.09632891,37.6105856,C
14.7485177,37.16103188,D
15.10337582,37.69470869,C
14.56159557,37.08400559,C
14.8077535,37.86200981,D
14.93914399,37.63012861,D
14.49372908,37.02640029,C
14.70126744,37.03157582,D
14.60468609,36.94565701,C
14.79303144,37.04827526,C
14.90352486,36.78617863,C
14.76136035,36.85884699,C
14.76256834,37.08888285,D
14.84615608,36.72659325,B
14.7306992,36.92509197,C
14.52544024,36.82853528,B
14.70590362,36.79359171,B
14.53800649,36.94878747,C
15.21944081,37.23060554,B
15.13544392,36.90839155,B
14.85046834,37.12651105,D
14.88415569,37.08523351,D
15.06173869,37.03498945,C
15.0147705,37.27597703,C
14.94764473,37.10522743,D
14.94146541,37.11861277,D
15.15289178,37.08211457,C
14.88012787,37.23078145,C
14.99933634,37.28451352,C
15.12675487,37.17850834,C
15.06670248,36.89169626,C
15.09315194,36.71608657,B
14.90382617,37.06188027,D
14.95353104,36.82034519,C
15.2933324,37.05991685,B
15.11909961,37.10124313,C
15.0328349,37.16256874,C
15.13396638,36.68332543,B
15.18829357,37.15941965,B
9.06392097,40.92880745,D
9.32917825,40.65069405,E
8.32608134,40.54843552,C
9.05666422,40.44354491,D
8.80926358,40.6238864,D
9.38847706,41.07937642,C
8.69753059,40.57197633,D
9.16828273,40.45579466,D
9.16400704,40.78635359,D
8.72722075,40.5556799,D
8.76638326,40.5324636,D
9.02975231,40.41690678,D
8.76853126,40.41698096,D
9.04327192,40.89144536,D
8.7437418,40.52227636,D
9.0069729,40.39066943,D
9.26086355,40.57857057,E
9.06148663,40.45707527,D
8.82973366,40.84804202,C
8.99368536,40.39061632,D
9.19233471,40.92314505,D
8.61606937,40.66755094,D
8.71333007,40.91582154,C
8.72514048,40.50610251,D
8.82000085,40.75181945,D
8.68009951,40.65809986,D
8.71259249,40.43143046,D
8.99065916,40.38598158,D
8.665701,40.64793049,D
8.7505426,40.45201666,D
9.0021059,40.35444054,D
8.90205956,40.54399048,D
8.56880739,40.59413859,D
8.83597569,40.81824972,C
9.4066075,41.21292425,B
9.20552532,41.0506433,D
9.1750081,40.93619412,D
8.63690581,40.41070077,D
8.80866255,40.7788928,D
8.55993756,40.47187701,D
9.32588332,40.80514851,D
8.833674,40.54944198,D
8.61529031,40.67910589,D
9.1872891,40.46090607,E
8.74457384,40.7805803,D
9.50486158,40.92318242,C
8.38262067,40.65003781,C
9.09838673,40.7194813,C
8.67132565,40.74402374,D
8.59067388,40.6763426,D
8.99838131,40.58497586,D
8.63044015,40.39800657,D
9.38302871,41.17768674,B
9.11210268,40.58281193,E
8.88347308,40.83024155,C
8.74930405,40.66573266,D
8.40122823,40.83722955,C
8.65657616,40.39932098,D
8.46065767,40.56251422,D
8.58655605,40.48434729,D
9.11300677,41.08161989,D
9.18836077,41.23983449,C
8.55966713,40.72667657,C
8.8171572,40.85017734,D
8.72611797,40.39816646,D
8.59526497,40.7881437,D
8.72556673,40.57724022,D
8.57785537,40.79697664,C
9.10323451,40.90320323,D
8.72058008,40.52201526,D
8.56237292,40.67874659,C
8.76198049,40.51425133,D
8.98668427,40.73372886,D
8.48650236,40.63791739,C
8.54056713,40.66371528,C
8.47038149,40.5035733,D
8.82245483,40.92775535,C
9.35246713,40.87610644,D
8.87914774,40.96777523,C
8.89457549,40.91705613,B
9.62236691,41.00152384,C
9.30130196,40.99103246,D
8.7124082,40.86290753,D
8.86309214,40.90429476,B
8.94168684,40.79133118,D
8.22629385,40.93699402,C
9.69975634,40.70671935,B
9.19794984,39.95938538,E
9.52836116,39.91850362,D
9.07629541,39.99167325,D
9.08850029,40.07104643,D
9.64580126,39.84012545,B
9.66358993,40.03178146,D
9.18408371,39.96179317,D
8.81549457,40.2660499,D
9.38148118,40.4750622,D
8.95889386,40.32786442,D
8.80331732,40.2154116,C
8.83677489,40.28295387,D
9.22870581,40.01122541,E
